order_id,customer_id,order_date,order_value_usd,origin_city,destination_city,priority_level,payment_method
13823,3077,2023-10-23,5935.41,Berlin,New York,Express,Corporate Billing
13824,4369,2023-07-15,3273.01,Dubai,Sydney,Standard,Corporate Billing
13825,3604,2023-05-17,9883.39,New York,Sydney,Standard,Card
13826,3710,2024-02-03,312.46,Sydney,Toronto,Standard,UPI
13827,579,2025-03-28,3561.4,Sydney,New York,Standard,Corporate Billing
13828,3876,2024-07-01,9386.15,Dubai,Dubai,Standard,UPI
13829,2241,2023-01-13,11432.99,London,London,Standard,UPI
13830,736,2024-09-07,8025.94,Sydney,Toronto,Overnight,UPI
13831,3635,2023-09-05,14482.78,Sydney,Sydney,Overnight,UPI
13832,3293,2023-03-05,13302.55,London,Toronto,Overnight,UPI
13833,1782,2024-07-13,8431.11,Toronto,Singapore,Express,Wire
13834,2123,2024-10-30,1711.08,New York,New York,Express,UPI
13835,1310,2024-02-20,4730.92,Dubai,Berlin,Standard,Corporate Billing
13836,2661,2025-03-11,3190.24,New York,Sydney,Standard,UPI
13837,700,2024-10-19,6067.36,Berlin,Singapore,Express,Card
13838,4368,2023-10-08,2152.47,New York,Mumbai,Overnight,Corporate Billing
13839,235,2024-09-29,12822.61,Dubai,New York,Express,UPI
13840,3356,2024-02-02,4044.49,New York,London,Express,Card
13841,2434,2023-05-17,11909.75,Toronto,Dubai,Standard,Card
13842,4356,2025-05-11,10392.45,New York,London,Express,Wire
13843,2984,2023-08-10,8760.45,Sydney,Singapore,Standard,Wire
13844,3296,2025-03-05,12253.55,Toronto,London,Standard,Corporate Billing
13845,1309,2024-10-07,4953.75,Sydney,New York,Overnight,Card
13846,4692,2024-02-18,6427.89,Singapore,Dubai,Standard,Corporate Billing
13847,558,2023-12-29,13254.96,Berlin,Toronto,Standard,Corporate Billing
13848,4977,2023-03-21,4519.32,Sydney,Singapore,Standard,UPI
13849,943,2025-06-02,13771.27,London,New York,Express,UPI
13850,1942,2023-09-28,11645.06,New York,Sydney,Standard,Wire
13851,4295,2025-01-11,2813.8,New York,Toronto,Standard,Wire
13852,3675,2024-11-06,14702.06,Sydney,Toronto,Standard,Card
13853,4020,2024-11-04,13007.07,Toronto,New York,Standard,Card
13854,1705,2023-07-29,4163.08,Mumbai,New York,Standard,UPI
13855,4604,2023-09-25,10004.45,Singapore,New York,Express,Card
13856,505,2023-05-14,4696.95,Toronto,Toronto,Standard,Card
13857,1157,2023-03-14,2923.02,Toronto,Toronto,Express,Card
13858,1900,2024-12-31,13129.23,Mumbai,Mumbai,Overnight,UPI
13859,4939,2024-10-20,1478.63,Dubai,Dubai,Standard,Wire
13860,457,2024-09-15,678.86,London,Singapore,Overnight,Wire
13861,3241,2025-04-09,11596.23,Toronto,Dubai,Express,Corporate Billing
13862,2886,2023-02-03,4212.3,London,London,Standard,Card
13863,1364,2024-03-31,212.86,Dubai,New York,Standard,UPI
13864,160,2024-05-28,12553.41,Mumbai,Dubai,Express,Corporate Billing
13865,2194,2024-05-20,14953.55,Dubai,Toronto,Standard,UPI
13866,4263,2023-10-05,10658.53,Toronto,Sydney,Standard,Corporate Billing
13867,4143,2025-01-01,10414.66,Singapore,Dubai,Express,UPI
13868,3530,2023-07-25,1937.13,New York,Mumbai,Overnight,Wire
13869,3473,2023-03-06,12252.75,Toronto,New York,Overnight,Card
13870,997,2024-05-03,11287.41,Mumbai,Singapore,Overnight,Card
13871,768,2025-06-17,3992.89,New York,Mumbai,Overnight,Card
13872,1743,2024-04-06,12347.21,New York,Sydney,Overnight,Corporate Billing
13873,1566,2023-03-06,1826.62,Singapore,Sydney,Overnight,Card
13874,2946,2024-04-26,14874.22,New York,Singapore,Express,UPI
13875,1990,2024-08-07,10419.33,Sydney,Toronto,Overnight,Wire
13876,2593,2023-09-25,12855.47,Dubai,New York,Standard,UPI
13877,37,2025-04-26,5726.52,Dubai,Dubai,Express,UPI
13878,2391,2024-03-02,1935.97,London,New York,Overnight,UPI
13879,3159,2024-08-25,247.08,New York,Toronto,Express,Corporate Billing
13880,2555,2023-07-29,8976.66,London,New York,Overnight,Wire
13881,1195,2024-10-05,2978.68,New York,Toronto,Express,Card
13882,4609,2025-04-29,12642.31,Singapore,Dubai,Standard,UPI
13883,3157,2023-09-25,2615.73,London,Sydney,Standard,Wire
13884,3606,2023-10-05,9932.67,Toronto,New York,Standard,Wire
13885,4639,2024-11-13,1635.46,Berlin,Berlin,Express,Card
13886,3829,2023-05-27,13188.92,Singapore,Dubai,Standard,Wire
13887,3146,2025-03-27,8422.89,New York,Mumbai,Overnight,Wire
13888,3507,2023-05-31,5419.61,London,Sydney,Express,Wire
13889,2009,2023-03-27,12096.69,Berlin,New York,Standard,Wire
13890,451,2024-04-13,12152.14,New York,Berlin,Standard,UPI
13891,2715,2025-06-10,3065.98,New York,Mumbai,Overnight,Wire
13892,4844,2023-07-30,1077.14,Sydney,Mumbai,Express,Card
13893,2983,2023-06-20,14738.95,Berlin,New York,Express,UPI
13894,397,2023-11-01,11522.37,London,London,Overnight,UPI
13895,4195,2024-03-21,72.8,Dubai,Singapore,Standard,UPI
13896,444,2024-01-11,9511.69,Sydney,Dubai,Overnight,Card
13897,794,2024-11-07,13362.59,Toronto,New York,Overnight,Corporate Billing
13898,4018,2023-10-19,420.44,Berlin,Dubai,Standard,Wire
13899,2447,2023-12-26,14204.51,Singapore,Singapore,Overnight,UPI
13900,1677,2023-02-01,4559.16,London,Mumbai,Overnight,Card
13901,2766,2025-04-06,10678.35,Mumbai,London,Overnight,UPI
13902,4420,2024-04-14,3296.73,Singapore,Sydney,Standard,Card
13903,3262,2024-03-28,9069.39,New York,Sydney,Standard,Wire
13904,4440,2024-01-02,3141.6,Dubai,Berlin,Express,UPI
13905,1724,2023-07-11,13214.88,New York,Berlin,Standard,UPI
13906,4250,2025-03-06,3309.9,Sydney,Mumbai,Overnight,Corporate Billing
13907,4144,2024-09-03,8090.25,Mumbai,Mumbai,Standard,Corporate Billing
13908,2532,2024-05-04,8167.4,Dubai,London,Standard,UPI
13909,3425,2025-05-07,1757.68,Dubai,London,Standard,Card
13910,2116,2023-04-19,7941.32,London,Berlin,Overnight,Corporate Billing
13911,837,2023-02-22,11792.52,New York,London,Express,Card
13912,3602,2024-10-22,9214.29,Berlin,Toronto,Standard,Corporate Billing
13913,3792,2023-04-20,14623.13,Mumbai,Singapore,Express,UPI
13914,4893,2023-08-06,7157.35,Sydney,Sydney,Standard,Card
13915,4585,2023-09-01,7390.58,Toronto,Sydney,Overnight,Card
13916,1985,2025-05-22,10796.8,Berlin,Toronto,Express,UPI
13917,510,2024-02-08,1588.62,London,London,Standard,UPI
13918,166,2025-04-12,12353.36,New York,Singapore,Standard,UPI
13919,3161,2023-06-06,2161.95,London,Singapore,Express,Corporate Billing
13920,1890,2023-02-14,5616.75,Toronto,Dubai,Standard,UPI
13921,3168,2024-06-12,10587.91,Berlin,London,Standard,Corporate Billing
13922,1884,2023-10-17,6600.82,Sydney,Sydney,Express,Card
13923,1505,2023-04-10,4729.83,Sydney,Singapore,Standard,Corporate Billing
13924,3426,2024-12-14,9811.54,Dubai,London,Overnight,Wire
13925,3983,2023-06-02,8666.64,Berlin,Dubai,Overnight,UPI
13926,4953,2025-04-26,13839.64,London,Berlin,Express,UPI
13927,3399,2024-06-03,11843.31,Sydney,Sydney,Overnight,UPI
13928,4475,2024-11-16,5783.55,London,Toronto,Express,Corporate Billing
13929,4965,2024-08-19,8366.79,Berlin,Sydney,Standard,Corporate Billing
13930,47,2023-02-08,193.85,Berlin,Singapore,Overnight,UPI
13931,1520,2023-05-17,4834.58,Toronto,London,Express,Wire
13932,2911,2023-02-05,8526.92,Singapore,London,Overnight,Card
13933,3486,2025-01-18,6380.94,Sydney,New York,Express,Card
13934,1140,2023-10-30,11395.02,Mumbai,New York,Standard,Card
13935,1640,2025-05-16,14146.58,New York,London,Express,UPI
13936,451,2024-04-14,688.24,Berlin,London,Express,Corporate Billing
13937,4034,2024-04-19,3505.41,New York,Singapore,Standard,UPI
13938,3356,2023-12-02,10056.11,New York,Dubai,Express,Wire
13939,1747,2023-12-07,12064.09,New York,Sydney,Express,Card
13940,1353,2025-04-30,2821.2,London,Mumbai,Overnight,Card
13941,4494,2024-06-05,13561.87,Mumbai,Berlin,Overnight,Card
13942,559,2024-04-18,12026.87,Dubai,New York,Express,Card
13943,4849,2025-04-17,13676.64,London,Berlin,Express,UPI
13944,1322,2023-03-15,861.11,Toronto,Singapore,Standard,Card
13945,778,2025-03-13,1492.83,Mumbai,Toronto,Standard,Wire
13946,4342,2024-09-02,10494.83,Mumbai,Berlin,Standard,Corporate Billing
13947,4845,2024-01-02,10630.07,Dubai,Berlin,Overnight,Card
13948,3582,2023-08-19,6942.59,New York,New York,Overnight,Card
13949,3676,2024-02-26,8883.71,London,Sydney,Overnight,Corporate Billing
13950,416,2023-03-31,1541.03,Toronto,New York,Express,Wire
13951,1950,2024-01-19,628.75,New York,New York,Standard,Corporate Billing
13952,3576,2025-02-15,12063.45,Dubai,Mumbai,Express,Card
13953,4888,2024-05-19,749.62,London,Mumbai,Express,Corporate Billing
13954,2204,2024-07-27,10701.3,Dubai,Singapore,Express,Corporate Billing
13955,2843,2024-11-09,13025.28,Singapore,Berlin,Standard,Card
13956,3974,2024-01-28,4367.95,London,Dubai,Standard,Corporate Billing
13957,4943,2024-10-18,385.75,Dubai,Toronto,Express,Wire
13958,1786,2024-02-18,10626.0,London,London,Standard,Corporate Billing
13959,693,2023-08-01,3713.59,Sydney,Sydney,Standard,UPI
13960,3,2024-10-23,13170.09,Dubai,London,Express,Card
13961,2871,2023-08-01,4252.38,London,Sydney,Express,Corporate Billing
13962,1352,2023-05-04,3307.2,Sydney,Sydney,Express,Wire
13963,2548,2025-02-15,2316.71,Mumbai,Singapore,Standard,Wire
13964,4469,2025-03-10,14593.51,Toronto,Mumbai,Express,UPI
13965,159,2024-06-18,14749.13,Sydney,Berlin,Overnight,UPI
13966,4082,2023-04-28,6791.22,London,London,Standard,Card
13967,2620,2024-04-04,6583.68,New York,Toronto,Overnight,Wire
13968,2779,2024-12-28,12820.64,Sydney,Dubai,Express,Wire
13969,361,2023-09-13,9340.31,Toronto,Berlin,Overnight,UPI
13970,4720,2025-01-26,4158.16,Dubai,Mumbai,Overnight,Card
13971,2750,2024-07-04,8020.21,New York,Dubai,Express,Card
13972,2093,2025-03-01,5964.09,Sydney,London,Express,Card
13973,586,2025-02-12,2597.27,Singapore,London,Standard,Card
13974,2119,2024-10-19,7398.53,New York,Toronto,Express,Card
13975,1703,2024-01-20,7315.44,London,Singapore,Overnight,Corporate Billing
13976,4196,2023-06-23,2196.5,Dubai,Sydney,Standard,UPI
13977,567,2025-05-14,5104.67,Dubai,Mumbai,Overnight,Wire
13978,1514,2025-06-01,13697.15,Mumbai,Mumbai,Standard,Corporate Billing
13979,2633,2025-04-04,10844.11,Berlin,New York,Overnight,UPI
13980,4725,2024-12-11,5818.41,New York,Mumbai,Standard,UPI
13981,148,2025-03-23,12085.05,Singapore,Sydney,Overnight,UPI
13982,2651,2024-04-17,6318.95,Berlin,Toronto,Overnight,Card
13983,547,2025-01-29,12705.71,Singapore,New York,Overnight,Wire
13984,1185,2023-05-06,4722.62,Sydney,Berlin,Express,UPI
13985,4193,2023-12-16,13055.84,Berlin,Sydney,Overnight,Wire
13986,1500,2025-05-18,3958.68,New York,Sydney,Overnight,Wire
13987,634,2024-12-22,10507.26,New York,Mumbai,Standard,Wire
13988,4259,2024-04-20,12428.07,Mumbai,Berlin,Overnight,Card
13989,2610,2024-05-17,4587.07,Berlin,Singapore,Express,Corporate Billing
13990,2575,2025-04-21,6984.98,Singapore,London,Standard,Wire
13991,2215,2023-06-03,87.99,Dubai,New York,Express,UPI
13992,1738,2023-02-01,8221.49,London,Sydney,Overnight,UPI
13993,1332,2024-05-16,11468.01,Sydney,Sydney,Standard,Card
13994,1641,2025-06-14,12821.22,New York,Singapore,Express,Card
13995,2456,2023-04-18,11144.92,Sydney,Berlin,Express,UPI
13996,426,2023-10-01,8991.71,London,Toronto,Overnight,Card
13997,4300,2024-05-29,6487.41,Dubai,Berlin,Overnight,Corporate Billing
13998,926,2023-01-24,888.36,Mumbai,Berlin,Overnight,UPI
13999,19,2023-02-23,11916.09,Mumbai,Berlin,Standard,Card
14000,1941,2023-11-02,3182.39,Toronto,Singapore,Overnight,Corporate Billing
14001,2591,2025-04-13,5662.84,New York,New York,Express,Wire
14002,3004,2023-12-02,6146.3,London,Berlin,Overnight,Corporate Billing
14003,4589,2024-01-30,10628.3,Dubai,Toronto,Standard,Wire
14004,644,2023-04-22,1852.53,Toronto,Toronto,Standard,UPI
14005,523,2023-09-02,5066.61,Berlin,London,Express,UPI
14006,4450,2024-02-07,5767.68,London,Sydney,Standard,Corporate Billing
14007,4283,2023-10-10,10013.62,Singapore,Berlin,Overnight,Corporate Billing
14008,1556,2025-02-28,11614.86,Sydney,Singapore,Standard,Wire
14009,1897,2024-12-12,12486.7,Mumbai,Toronto,Standard,Wire
14010,1916,2024-09-18,1530.24,Dubai,London,Express,Wire
14011,2398,2025-06-17,14572.79,New York,Mumbai,Overnight,UPI
14012,3666,2024-04-29,6492.67,Berlin,London,Overnight,UPI
14013,1282,2024-10-06,5816.72,London,Mumbai,Express,UPI
14014,2246,2024-09-20,3851.6,New York,Singapore,Express,Wire
14015,4939,2024-09-24,14241.78,Berlin,Sydney,Standard,UPI
14016,1181,2024-08-18,8584.47,Sydney,New York,Express,Corporate Billing
14017,4254,2025-04-22,8884.08,Singapore,New York,Standard,UPI
14018,166,2024-09-12,9870.52,Dubai,Sydney,Overnight,Corporate Billing
14019,276,2023-11-04,8573.79,London,Toronto,Standard,Wire
14020,491,2023-11-15,13533.2,Dubai,Dubai,Overnight,UPI
14021,1829,2024-01-16,1035.65,London,Mumbai,Standard,UPI
14022,3842,2023-05-02,809.88,Toronto,Singapore,Express,Corporate Billing
14023,2747,2023-04-10,8841.97,Singapore,Sydney,Standard,Corporate Billing
14024,934,2023-05-23,5986.32,New York,Toronto,Express,Corporate Billing
14025,1420,2025-01-20,2488.08,Toronto,Singapore,Overnight,Wire
14026,4907,2024-06-08,11572.78,London,Sydney,Standard,Card
14027,4952,2024-01-07,10236.89,Toronto,Berlin,Standard,Wire
14028,2655,2023-12-03,9320.01,Singapore,Berlin,Standard,Card
14029,1190,2023-09-07,2411.73,Dubai,Dubai,Express,Corporate Billing
14030,3989,2025-03-21,2573.48,London,New York,Express,Card
14031,1311,2024-10-03,4807.15,Sydney,Dubai,Express,Wire
14032,384,2024-11-17,10186.77,Toronto,Singapore,Express,Card
14033,200,2023-08-26,3327.52,London,Berlin,Express,Wire
14034,1432,2025-06-17,2699.65,Berlin,Sydney,Overnight,Wire
14035,4683,2023-04-11,11892.18,Sydney,Mumbai,Overnight,UPI
14036,2214,2023-05-29,510.44,Berlin,Sydney,Standard,UPI
14037,49,2023-06-29,2345.83,Mumbai,London,Standard,UPI
14038,2308,2023-06-16,14977.21,Mumbai,Berlin,Standard,Wire
14039,2458,2023-12-26,1285.4,Berlin,New York,Overnight,Card
14040,1334,2023-03-11,6816.4,London,Berlin,Standard,Corporate Billing
14041,108,2023-10-06,7892.85,London,Singapore,Express,UPI
14042,4252,2023-10-18,1160.55,London,Singapore,Express,Card
14043,616,2025-05-17,5224.26,Berlin,Singapore,Standard,UPI
14044,1860,2024-01-01,191.07,Singapore,Dubai,Standard,Corporate Billing
14045,3498,2024-11-18,11494.41,Mumbai,Mumbai,Standard,Card
14046,3782,2023-03-24,6435.98,London,New York,Express,Corporate Billing
14047,1591,2023-05-10,14995.65,New York,Toronto,Express,Card
14048,1778,2023-03-11,4346.3,Dubai,Singapore,Overnight,UPI
14049,1274,2023-06-05,3802.95,Berlin,Berlin,Overnight,UPI
14050,2149,2024-08-01,7138.89,Berlin,Toronto,Overnight,Wire
14051,3145,2025-05-20,8822.3,Dubai,Berlin,Express,Corporate Billing
14052,826,2023-09-18,13082.61,London,New York,Overnight,Card
14053,4549,2025-05-13,3267.55,London,Singapore,Standard,Corporate Billing
14054,3029,2023-05-06,6085.45,Mumbai,New York,Standard,Wire
14055,519,2024-01-27,10266.29,Dubai,Toronto,Overnight,Wire
14056,18,2023-12-20,7625.02,London,New York,Express,Corporate Billing
14057,4925,2024-05-28,14801.73,Mumbai,Mumbai,Overnight,Card
14058,4759,2024-03-28,11132.67,Berlin,Sydney,Express,Wire
14059,2631,2023-02-23,1526.91,Mumbai,Toronto,Express,Corporate Billing
14060,4116,2024-07-28,6403.13,London,Sydney,Standard,Card
14061,4500,2023-10-03,12245.77,Toronto,Toronto,Express,Corporate Billing
14062,2594,2024-05-04,5829.46,Berlin,New York,Standard,UPI
14063,1514,2023-09-23,1951.27,Toronto,New York,Express,Wire
14064,1923,2024-08-29,9619.74,Mumbai,Toronto,Standard,Wire
14065,4424,2024-12-05,6933.06,Berlin,Mumbai,Overnight,UPI
14066,1335,2023-09-16,4930.14,Sydney,New York,Overnight,Wire
14067,2482,2024-05-04,12220.98,Sydney,Singapore,Standard,Card
14068,3136,2024-02-18,6856.96,London,Toronto,Express,Corporate Billing
14069,726,2024-06-05,9851.74,Dubai,New York,Overnight,Wire
14070,4003,2024-11-08,3434.76,Mumbai,Singapore,Express,Corporate Billing
14071,7,2025-01-11,11167.44,Toronto,Dubai,Express,Corporate Billing
14072,1557,2023-04-08,92.64,Dubai,London,Standard,Wire
14073,4093,2025-05-05,2526.93,London,London,Overnight,Corporate Billing
14074,2908,2023-02-13,13844.42,Sydney,Berlin,Overnight,Wire
14075,1123,2025-04-13,67.46,Berlin,Singapore,Express,UPI
14076,4001,2024-07-01,2878.08,Mumbai,Sydney,Express,Corporate Billing
14077,793,2023-09-27,9204.33,New York,Toronto,Overnight,Corporate Billing
14078,3078,2024-04-14,3609.22,New York,Singapore,Express,Card
14079,4776,2024-07-17,14161.84,Sydney,Dubai,Standard,Wire
14080,1140,2023-06-12,13893.5,Singapore,Dubai,Standard,Corporate Billing
14081,535,2024-01-24,9088.58,Dubai,Berlin,Overnight,Wire
14082,4532,2024-05-03,1116.13,London,Berlin,Overnight,UPI
14083,581,2025-06-13,9614.26,Sydney,Toronto,Express,Corporate Billing
14084,2773,2024-03-16,2026.67,Mumbai,Berlin,Standard,UPI
14085,4977,2023-04-27,14778.18,Sydney,Berlin,Overnight,Wire
14086,611,2023-07-22,5782.85,Mumbai,Singapore,Overnight,Wire
14087,1327,2025-06-16,2236.81,Toronto,London,Standard,Card
14088,4336,2024-09-07,10746.2,Berlin,Berlin,Express,Card
14089,479,2023-07-09,551.13,Mumbai,Sydney,Overnight,Corporate Billing
14090,272,2024-10-10,13048.64,Dubai,Berlin,Standard,UPI
14091,1033,2024-06-29,1855.54,London,Mumbai,Express,Card
14092,4187,2024-03-31,2165.08,Mumbai,Dubai,Overnight,UPI
14093,1239,2024-03-26,4137.51,Toronto,London,Standard,Card
14094,3977,2024-08-04,7591.04,Sydney,New York,Standard,Wire
14095,4806,2025-02-15,10760.3,New York,London,Standard,Corporate Billing
14096,3285,2023-03-21,10957.36,London,Singapore,Standard,Wire
14097,4793,2023-08-08,12440.69,New York,Toronto,Express,UPI
14098,1742,2024-09-07,1842.39,Sydney,New York,Standard,Card
14099,2998,2024-06-29,832.53,Singapore,London,Overnight,Corporate Billing
14100,1943,2023-09-25,2359.49,Singapore,New York,Express,Corporate Billing
14101,3971,2023-08-25,4849.49,Berlin,New York,Standard,Corporate Billing
14102,4596,2025-03-21,5776.83,London,London,Express,Wire
14103,3242,2023-09-15,3433.04,Berlin,Berlin,Express,Corporate Billing
14104,1327,2025-02-07,14815.87,Mumbai,Berlin,Standard,Wire
14105,3472,2024-05-19,10686.77,Sydney,Toronto,Standard,UPI
14106,359,2023-11-17,9202.85,Dubai,New York,Express,Card
14107,2944,2024-05-03,4000.86,New York,Toronto,Standard,Wire
14108,3312,2023-08-15,14127.3,Sydney,Toronto,Express,Corporate Billing
14109,726,2023-05-03,8664.92,Singapore,Toronto,Overnight,Corporate Billing
14110,1463,2024-11-05,7785.53,London,Mumbai,Overnight,UPI
14111,3899,2025-04-27,2411.04,New York,Dubai,Standard,UPI
14112,3840,2025-03-05,9223.49,London,Mumbai,Standard,Wire
14113,2439,2025-05-22,14289.23,Singapore,Dubai,Overnight,UPI
14114,3444,2024-08-12,12294.59,Mumbai,Toronto,Standard,Wire
14115,4147,2023-06-25,1472.33,Berlin,Dubai,Standard,Card
14116,3621,2024-10-31,6111.25,Singapore,Dubai,Standard,Card
14117,713,2025-02-03,3893.01,New York,Singapore,Standard,Corporate Billing
14118,916,2025-05-20,316.29,Singapore,Toronto,Standard,Card
14119,4790,2023-01-23,6217.18,Mumbai,Berlin,Express,Corporate Billing
14120,4630,2023-10-26,4444.14,Toronto,Sydney,Standard,UPI
14121,4345,2023-09-22,7199.7,Mumbai,Mumbai,Express,Corporate Billing
14122,2933,2024-02-03,11832.67,Singapore,Sydney,Overnight,UPI
14123,1377,2024-03-01,6444.65,Berlin,Berlin,Overnight,Wire
14124,2556,2024-03-31,9398.65,Sydney,Dubai,Express,Wire
14125,4296,2025-04-09,3288.59,Toronto,Toronto,Overnight,UPI
14126,359,2023-10-22,3765.57,London,Sydney,Standard,Corporate Billing
14127,1744,2025-02-05,802.99,London,Sydney,Standard,UPI
14128,3064,2023-07-30,14722.04,London,Toronto,Overnight,Wire
14129,1197,2024-09-29,12309.05,Singapore,Sydney,Standard,UPI
14130,4190,2025-03-18,12356.93,Sydney,Toronto,Express,UPI
14131,3147,2023-05-12,14715.64,Toronto,London,Overnight,UPI
14132,3752,2023-07-17,2196.56,London,Dubai,Overnight,UPI
14133,362,2023-11-04,4599.94,Toronto,Mumbai,Express,UPI
14134,652,2023-12-13,11550.26,London,London,Standard,UPI
14135,1073,2024-04-16,487.91,New York,Dubai,Standard,Card
14136,3840,2024-11-10,6663.31,Mumbai,Berlin,Standard,Corporate Billing
14137,4604,2024-01-22,771.93,Toronto,Singapore,Standard,UPI
14138,4792,2024-06-17,9319.15,Berlin,Sydney,Express,Corporate Billing
14139,3189,2024-04-06,4073.49,Dubai,Dubai,Standard,Wire
14140,4329,2024-03-13,13053.65,Berlin,Berlin,Overnight,Corporate Billing
14141,16,2023-12-03,5686.48,New York,Berlin,Express,Corporate Billing
14142,4101,2023-12-14,11772.67,London,Toronto,Overnight,Card
14143,11,2024-04-15,14289.8,Sydney,London,Express,Card
14144,472,2023-11-14,4843.53,Mumbai,Sydney,Express,Wire
14145,4419,2024-11-14,2920.7,Dubai,Dubai,Express,Corporate Billing
14146,1469,2023-06-20,4565.63,Sydney,Toronto,Express,Card
14147,2149,2025-04-07,6430.41,Mumbai,Mumbai,Overnight,Wire
14148,4787,2024-03-20,7216.69,Sydney,Toronto,Overnight,Wire
14149,2597,2025-04-29,1848.74,London,Singapore,Overnight,Corporate Billing
14150,2398,2025-05-02,3167.9,London,Singapore,Standard,UPI
14151,269,2025-04-06,8517.97,Mumbai,Dubai,Overnight,Wire
14152,2178,2024-09-14,3341.43,Toronto,New York,Standard,UPI
14153,1797,2025-06-12,8639.0,Berlin,Berlin,Standard,Corporate Billing
14154,4157,2023-04-09,6917.33,Singapore,Berlin,Overnight,UPI
14155,2384,2024-01-17,10246.38,Mumbai,Mumbai,Express,Corporate Billing
